group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
4,HTRA1,19.736391,3.4417243,1.0501810873937661e-86,6.177165156050132e-84,0.8130841121495327,0.20205376019329507
4,COL12A1,19.31742,4.083739,3.833410703273745e-83,2.1680886304477086e-80,0.735202492211838,0.10752038659015403
4,COMP,18.46869,3.7588592,3.689231079844819e-76,2.0092645566340022e-73,0.7694704049844237,0.1356085774690426
4,DPT,18.189117,4.4771485,6.294627591484101e-74,3.3058035261704894e-71,0.6728971962616822,0.06795530051344005
4,PAM,18.01719,3.3213494,1.4281206141670404e-72,7.241556424595286e-70,0.7694704049844237,0.1676230745998188
4,NREP,17.537344,3.5834334,7.432033678842187e-69,3.415251726480449e-66,0.7040498442367601,0.12382965871337964
4,SPATS2L,17.44734,2.8286738,3.6064176095837286e-68,1.607041543906931e-65,0.8193146417445483,0.25188764723648444
4,PLAGL1,17.354074,3.40485,1.8373848498230723e-67,7.71964120475665e-65,0.719626168224299,0.14074297795228027
4,MEG3,17.212086,3.2399848,2.1552940695530453e-66,8.803777581327091e-64,0.7414330218068536,0.16883116883116883
4,GAS1,17.076452,4.565942,2.2223001062242007e-65,8.379211041545351e-63,0.6261682242990654,0.053156146179401995
4,VCAN,16.941904,3.0800755,2.2085657345180366e-64,7.381127074110847e-62,0.8037383177570093,0.2108124433705829
4,PDGFRA,16.839804,4.149758,1.2465071344885383e-63,3.984758133185643e-61,0.6386292834890965,0.06976744186046512
4,RRBP1,16.721674,2.7805061,9.112333171547755e-63,2.791601235158536e-60,0.7881619937694704,0.23859861069163396
4,ANTXR1,16.609287,3.5522041,5.969864406281729e-62,1.7557371218874564e-59,0.6666666666666666,0.10963455149501661
4,MFAP4,16.567783,3.2763693,1.191382836342218e-61,3.4351538447867283e-59,0.7165109034267912,0.14678344910903052
4,PCOLCE,16.519226,2.6895142,2.6679678250916415e-61,7.544705166917805e-59,0.822429906542056,0.27544548474781033
4,F2R,16.508942,3.1269836,3.163850382311691e-61,8.778192428659136e-59,0.719626168224299,0.1655089096949562
4,TIMP2,16.40525,2.3832572,1.754007828439009e-60,4.776423169851042e-58,0.897196261682243,0.3844759891271519
4,PPIC,16.393154,3.1158552,2.1404592022505026e-60,5.6206165301952934e-58,0.7009345794392523,0.1621866505587436
4,FSTL1,16.369629,2.6660256,3.151334050407188e-60,8.129888984427667e-58,0.8504672897196262,0.29145273331319843
4,C1S,16.362047,2.6796145,3.569287768524177e-60,9.049375282094485e-58,0.8785046728971962,0.30504379341588644
4,NBL1,16.319344,3.008111,7.190428208855994e-60,1.7333647018234e-57,0.7383177570093458,0.1812141347025068
4,FBN1,16.256071,2.904491,2.023040216629028e-59,4.798194578311267e-57,0.7601246105919003,0.20446994865599516
4,PTK7,16.118597,4.6618943,1.8884838906056794e-58,4.339086814274455e-56,0.5856697819314641,0.04379341588643914
4,PMEPA1,15.959605,3.3174016,2.442728384118475e-57,5.361241923651071e-55,0.6666666666666666,0.12956810631229235
4,FRMD6,15.907286,3.6623938,5.640637159026393e-57,1.2197877856394575e-54,0.6292834890965732,0.08939897311990336
4,MARCKS,15.775917,2.64295,4.557329964237406e-56,9.438808045649445e-54,0.794392523364486,0.2503775294472969
4,OLFML3,15.753507,3.3577683,6.497663129429497e-56,1.3270574488647327e-53,0.6510903426791277,0.11144669284204167
5,SEPP1,22.619627,4.5718694,2.778197524322507e-113,4.0853394595162463e-109,1.0,0.2787931534667827
5,RNASE1,21.87006,8.438698,5.009221521495485e-106,3.683030123679555e-102,0.9567567567567568,0.018856977081520163
5,C1QA,21.394087,7.715909,1.5167340892642664e-101,7.434524927543679e-98,0.9405405405405406,0.024949231215549754
5,MS4A6A,21.203186,5.7696238,8.924641234944948e-100,3.2809212339966365e-96,0.972972972972973,0.09138381201044386
5,HLA-DRA,21.040606,4.817058,2.787962489172023e-98,8.199397680654919e-95,1.0,0.24456048738033073
5,NPC2,21.00991,3.2841682,5.323542142247175e-98,1.3047114533624117e-94,0.9945945945945946,0.4281984334203655
5,CD74,20.78245,4.0787363,6.239335324070517e-96,1.3107060848636708e-92,1.0,0.3466782709602553
5,F13A1,20.497808,6.5079174,2.2521338027025716e-93,4.087025000076093e-90,0.9081081081081082,0.054250072526834926
5,MS4A7,20.492699,6.2477617,2.5014093846096457e-93,4.087025000076093e-90,0.9135135135135135,0.05918189730200174
5,HLA-DPA1,20.466932,4.778165,4.245137198949556e-93,6.2424742510553215e-90,1.0,0.20887728459530025
5,AIF1,20.445557,5.765729,6.580219575015537e-93,8.796557168236678e-90,0.9243243243243243,0.08210037713954163
5,HLA-DRB1,20.354551,4.7227883,4.2310544170308736e-92,5.1848046002032495e-89,0.9837837837837838,0.19843342036553524
5,C1QC,20.111546,7.65993,5.847410974488491e-90,6.614321413834866e-87,0.8864864864864865,0.01943719176095155
